data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8898233,804,UKR52393,52393,"28 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Chernihiv,Koriukivskyi,Sosnytska,Sosnytsya,51.525,32.5019,1,"Novoye Vremya Ukraine",National,"On 28 February 2022, Russian military forces opened fire at a civilian car in Sosnytsya, Chernihiv. The driver managed to escape.",0,1646783636,UKR
8898238,804,UKR52422,52422,"28 February 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Chechen Battalion of Ramzan Kadyrov",8,18,Europe,Ukraine,Kyiv,Buchanskyi,Hostomelska,Hostomel,50.5882,30.259,1,"Novoye Vremya Ukraine",National,"On 28 February 2022, there was an armed clash between Russian, including Chechen battalions, and Ukrainian military forces in Hostomel, Kyiv. Casualties unknown.",0,1646783636,UKR
8898253,804,UKR52448,52448,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Zaporizhia,Berdianskyi,Berdianska,Berdiansk,46.7586,36.7845,1,Segodnya,National,"On 28 February 2022, Russian troops launched a missile attack on Berdiansk, Kherson. Russian forces also shelled a commercial seaport. Casualties unknown.",0,1646783636,UKR
8898266,804,UKR52415,52415,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Kharkiv,Lozivskyi,Blyzniukivska,Blyzniuky,48.8578,36.5551,1,Segodnya,National,"On 28 February 2022, a Ukrainian military forces using airborne missile complex 'Stinger' shot down a Russian helicopter in Blyzniuky, Kharkiv. Casualties unknown.",0,1646783636,UKR
8898284,804,UKR52407,52407,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Verkhnyotoretske,48.2138,37.8797,2,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with heavy weapons the government positions near the village of Verkhnyotoretske, Donetsk. Casualties unknown.",0,1646783636,UKR
8898285,804,UKR52404,52404,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Novomykhaylivka,47.8538,37.4841,1,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with heavy weapons the village of Novomykhaylivka, Donetsk. Eight residential buildings were damaged. Casualties unknown.",0,1646783636,UKR
8898288,804,UKR52403,52403,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Avdiivska,Opytne,48.0961,37.7214,1,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with heavy weapons the village of Opytne, Donetsk. Casualties unknown.",0,1646783636,UKR
8898296,804,UKR52395,52395,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Svitlodarsk,48.438,38.2235,2,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with multiple rocket launchers the territory near the village of Svitlodarsk, Donetsk. There were no casualties.",0,1646783636,UKR
8898297,804,UKR52441,52441,"28 February 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force","Military Forces of Ukraine (2019-)",1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Sumskyi,Lebedynska,Kulychka,50.4949,34.4801,2,"Suspilne Media",National,"On 28 February 2022, Ukrainian military forces destroyed with Bayraktar drones and artillery a Russian military base near Kulychka, Sumy. 96 Russian tanks and 20 multiple rocket launchers were destroyed. Casualties unknown.",0,1646783636,UKR
8898300,804,UKR52456,52456,"28 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Zaporizhia,Zaporizkyi,Zaporizka,Zaporizhia,47.8479,35.1602,3,"Suspilne Media",National,"On 28 February 2022, Russian military forces opened fire on a car moving from Berdiansk to Kamyane in Zaporizhia region. As a result, 2 people were killed.",2,1646783636,UKR
8898301,804,UKR52402,52402,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with heavy weapons the government positions near the village of Vodyane, Donetsk. Casualties unknown.",0,1646783636,UKR
8898313,804,UKR52406,52406,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Tonenke,48.1386,37.6431,1,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with heavy weapons the village of Tonenke, Donetsk. Casualties unknown.",0,1646783636,UKR
8898317,804,UKR52436,52436,"28 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Sumy,Okhtyrskyi,Chupakhivska,Chupakhivka,50.3766,34.5811,1,Unian,National,"On 28 February 2022, Russian military forces opened fire at a civilian car in Chupakhivka, Sumy. Unspecified fatalities coded as 3.",3,1646783636,UKR
8898325,804,UKR52437,52437,"28 February 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Okhtyrskyi,Chupakhivska,Chupakhivka,50.3766,34.5811,2,Unian,National,"On 28 February 2022, Ukrainian military forces destroyed with a Bayraktar drone a column of about 100 Russian military vehicles near Chupakhivka, Sumy. Casualties unknown.",0,1646783636,UKR
8898328,804,UKR52440,52440,"28 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Sumy,Romenskyi,Romenska,"Pohozha Krynytsya",50.7047,33.6746,1,Unian,National,"On 28 February 2022, Russian military forces drove a tank over a civilian car that was blocking the way for the column of Russian forces and killed the driver in Pohozha Krynytsya, Sumy.",1,1646783636,UKR
8898331,804,UKR52442,52442,"28 February 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Sumskyi,Lebedynska,"Moskovskyi Bobryk",50.4221,34.3497,2,Unian,National,"On 28 February 2022, Ukrainian military forces destroyed with a Bayraktar drone a column of about 20 Russian IFVs, up to 20 pieces of self-propelled artillery, and about 15 multiple rocket launchers near Moskovskyi Bobryk, Sumy. Casualties unknown.",0,1646783636,UKR
8898332,804,UKR52434,52434,"28 February 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Sievierodonetska,Borovenky,49.0433,38.5647,2,Unian,National,"On 28 February 2022, Ukrainian military forces destroyed with a Bayraktar drone a column of about 60 Russian tanks, up to 10 pieces of self-propelled artillery, and four Buk surface-to-air missile systems near Borovenky, Luhansk. Casualties unknown.",0,1646783636,UKR
8898336,804,UKR52414,52414,"28 February 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kharkiv,Kupianskyi,Shevchenkivska,Shevchenkove,49.6959,37.1735,2,Unian,National,"On 28 February 2022, Ukrainian military forces destroyed with a Bayraktar drone a column of about 100 Russian military vehicles near Shevchenkove, Kharkiv. Casualties unknown.",0,1646783636,UKR
8909086,804,UKR52405,52405,"28 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Zoryane,48.0355,37.3966,1,"Suspilne Media",National,"On 28 February 2022, the Russian military forces shelled with heavy weapons the village of Zoryane, Donetsk. One civilian was killed, a civilian house was damaged.",1,1647381802,UKR
8897927,804,UKR52347,52347,"27 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"24 Channel; Segodnya",National,"On 27 February 2022, the Russian military forces shelled with heavy weaponry the city of Chernihiv, damaging 6 residential buildings, including a children's dental clinic and kindergarten. Russian troops also launched a missile attack on the centre of the city. Two Ukrainian soldiers were killed.",2,1646783636,UKR
8897928,804,UKR52348,52348,"27 February 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Chernihiv,Koriukivskyi,Koriukivska,Koriukivka,51.7757,32.2592,1,"Segodnya; Stop Corruption",National,"On 27 February 2022, people gathered in a column in front of the Russian tank in Koriukivka, Chernihiv, demanding the invaders to get out of their hometown and stop occupying Ukraine. [size=no report]",0,1646783636,UKR
8897929,804,UKR52349,52349,"27 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Police Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Chernihiv,Prylutskyi,Prylutska,Pryluky,50.5932,32.3876,1,"24 Channel; Segodnya",National,"On 27 February 2022, Ukrainian military forces destroyed a tank battalion of the Russian army near Pryluky, Chernihiv, along with its personnel. Unspecified fatalities coded as 10.",10,1646783636,UKR
8897930,804,UKR52355,52355,"27 February 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"Focus; 24 Channel; Novoye Vremya Ukraine; Segodnya",National,"On 27 February 2022, there was an armed clash between Russian and Ukrainian military forces in Kharkiv. Russian forces also shelled at residential buildings, as a result of which one civilian was killed. One of the shells hit a school. Ukrainian military forces destroyed two columns of Russian forces. Unspecified fatalities coded as (additional) 10.",11,1646783636,UKR
8897931,804,UKR52356,52356,"27 February 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)","Police Forces of Ukraine (2019-)",1,18,Europe,Ukraine,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,1,"24 Channel; Focus; Segodnya",National,"On 27 February 2022, there was an armed clash between Russian military forces and Ukrainian military forces and police in Kupiansk, Kharkiv. Casualties unknown.",0,1646783636,UKR
8897932,804,UKR52357,52357,"27 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kherson,Kakhovskyi,Novokakhovska,"Nova Kakhovka",46.7545,33.3486,1,"Suspilne Media; 24 Channel",National,"On 27 February 2022, Russian forces opened fire on a car with civilians, who were trying to evacuate from active hostilities in Nova Kakhovka, Kherson. As a result, all five family members were killed. Russian military forces also targeted another car with civilians in Nova Kakhovka, but they escaped without casualties.",5,1646783636,UKR
8897933,804,UKR52358,52358,"27 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Health Workers (Ukraine)",7,78,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Inzhenerne,46.7047,32.6851,2,"Novoye Vremya Ukraine; Suspilne Media",National,"On 27 February 2022, Russian military forces opened fire on an ambulance transporting wounded from Tyahynka to Kherson, near Inzhenerne, Kherson. The 64-year-old ambulance driver and the wounded soldier died, another wounded person received a gunshot wound.",2,1646783636,UKR
8897934,804,UKR52359,52359,"27 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Journalists (Ukraine)",7,78,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"Suspilne Media; Human Rights Information Centre",Other-National,"On 27 February 2022, Russian military forces shot dead a journalist in Kherson.",1,1646783636,UKR
8897935,804,UKR52361,52361,"27 February 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Buchanskyi,Borodianska,Babyntsi,50.6422,30.0286,1,"Segodnya; Human Rights Information Centre",Other-National,"On 27 February 2022, Russian military forces opened fire on a civilian car near the village of Babyntsi, Kyiv. As a result, one man was killed.",1,1646783636,UKR
8897936,804,UKR52362,52362,"27 February 2022",2022,1,Battles,"Armed clash","Bucha Communal Militia (Ukraine)",,4,"Military Forces of Russia (2000-)",,8,48,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.212,1,"Focus; Novoye Vremya Ukraine; 24 Channel",National,"On 27 February 2022, Russian military forces tried to break through to the town of Bucha, Kyiv, but their attack was repelled by local residents who burned two Russian IFVs with Molotov cocktails.",0,1646783636,UKR
8897937,804,UKR52363,52363,"27 February 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.212,1,"Focus; 24 Channel; Stop Corruption",National,"On 27 February 2022, there was an armed clash between Russian military forces and Ukrainian military forces in Bucha, Kyiv. Russian forces also shelled the town with heavy weapons, damaging residential houses. Casualties unknown.",0,1646783636,UKR
8897938,804,UKR52364,52364,"27 February 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)","Military Forces of Russia (2000-) Chechen Battalion of Ramzan Kadyrov",8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Hostomelska,Hostomel,50.5882,30.259,1,"24 Channel; Focus; Segodnya; Novoye Vremya Ukraine",National,"On 27 February 2022, there was an armed clash between Russian military forces that included Chechen battalions, and Ukrainian military forces in Hostomel, Kyiv. The iconic Ukrainian-made An-225 'Mriya' super-sized transport aircraft was destroyed by a Russian airstrike. Russian military forces also blew up a bridge in Hostomel connecting Irpin and Bucha. Casualties unknown.",0,1646783636,UKR
